18040,15.10.1967,AUŚTRIA,SOVIET UNION	
18061,14.11.1990,АUЅТRІА,NORTIIERIN IRELAND	
18072,16.10.1991,NORTHERN IRELAND,AUSТRIA	
18076,19.02.1992,ЅСОТLАND,NORTHERN IRELAND	
18093,25.05.1993,LITHUАNIA,NORTHERN IRELAND	
18103,23.03.1994,NORTHERN IRELAND,ROМANIA	
18120,07.06.1971,SOVIET UNION,CIPRUS	
18154,02.04.1997,UKRAiNE,NORTHERN IRELAND	
18157,28.08.1972,SOVIET UNION,BURMA	
18166,25.03.1998,NORTHERN IRELAND,ЅІ.ОУАКІА	
18168,22.04.1998,NORTHERN IRELAND,ЅWІТZЕНLАND	
18179,31.03.1999,MOLDOVA,NORTHERN iRELANiD	
18200,16.08.2000,NORTHERN IRELAND,YUGOSLAVI.	
18256,28.04.2004,NORTHERN IRELAND,ЅЕЕВІА & ГІОNТЕNЕGRО	
18258,30.05.2004,ВАRВАDОЅ,NORTHERN IRELAND	
18260,02.06.2004,ЅТ. КіТТЅ & NEVIS,NORTHERN IRELAND	
18262,06.06.2004,TRINIDAD & ТОВAGО,NORTHERN IRELAND	
18264,18.08.2004,ЅWІТZЕRLАND,NORTHERN IRELAND	
18272,13.10.2004,NORTHERN IRELAND,AUSТRIA	
18278,05.05.1979,SOMEГ UNION,CZECHOSLOVAKIA	
18288,29.04.1980,SNUEDEN,SOVIET UNIΠN	
18295,27.08.1980,HUNGARY,SOVIEТ UNION	
18311,22.06.1982,SOVIET UNION,SCOТLAND	
18420,25.01.1992,UNITED STATES,C.I.S.	
18421,29.01.1992,EL SALVADOR,C.I.S.	
18422,02.02.1992,UNITED STATES,C.I.S.	
18423,12.02.1992,ISRAEL,C.
18424,19.02.1992,SPAIN,C.LS.	
18425,29.04.1992,C.I.S.,ENGLAND	
18426,03.06.1992,DENMARK,C.I.S.	
18427,12.06.1992,C.I.S.,GERMANY	
18428,15.06.1992,HOLLAND,C.I.S.	
18429,18.06.1992,SCOTLAND,C.I.S.	
18444,29.03.1995,SLOVENIA,ESTOŃIA	
18465,11.10.1997,SLOVEŃIA,CROATIA	
18484,09.10.1999,SLΠVENIA,GREECE	
18485,13.11.1999,SLΠVENIA,UKRAINE	
18533,28.04.2004,SWITZERLAND,SLOVENiA	
18543,04.06.2005,BELARÚS,SLOVAKIA	
18556,10.04.1943,CROATIA,SLOVAKIλ	
18580,27.03.1996,SLOVAKIA,BELARIIS	
18618,04.09.1999,SLOVAKIA,RONTANIA	
18619,08.09.1999,SLOVAKIA,LiECHTENSTEIN	
18627,15.02.2000,CHILE,SLOVАКIA	
18629,24.05.2000,SLOVAKIA,SAUDi ARABIA	
18648,05.09.2001,SLOVAKIA,МOLDOVA	
18659,12.02.2003,RΠMANiA,SLOVAKIA	
18705,10.05.1927,ROMANIA,YUGΠSLAVIA	
18772,01.08.1937,YUGΠSLAVIA,TURKEY	
18795,09.05.1946,CZECHOSLOVAKIA,YUGOŚLAVIA	
18818,13.11.1949,YUGOSLAVIA,AUS-FRIA	
18861,26.09.1954,SAAR,YUGOSLAVIA	
18916,06.08.1960,YUGOSLAVIA,TUNIS
18944,14.10.1962,HUNGARY,YUGΠSLAVIA	
18951,03.11.1963,YUGΠSLAVIA,CZECHOSLOVAKIA	
18957,23.09.1964,YUGOSLAVIA,EUROPE XI	
18975,08.05.1966,YUGΠSLAVIA,HUNGARY	
19002,26.02.1969,YUGOSLAVIA,ŚWEDEN	
19027,14.06.1972,YUGΠSLAVIA,VENEZUELA	
19040,09.05.1973,WEST GERNIANY,YUGΠSLAVIA	
19050,18.06.1974,YUGOSLAVIA,ZAIRE	
19172,11.10.1989,YUGOŚLAVIA,NORWAY	
19176,28.03.1990,PΠLAND,YUGOSLAVIA	
19186,14.11.1990,DENMARK,YUGOŚLAVIA	
19210,02.06.1996,YUGOSLAViA,MALTA	
19230,24.02.1998,ARGENTINA,YUGOŚLAVIA	
19240,02.09.1998,YUGOSLAViA,SWITZERLAND	
19268,25.01.2001,YUGOSLAVIA,BOsNIA-HERZEGOVINA	
19282,17.04.2002,YUGOSLAVIA,LiTHUANIA	
19307,09.10.2004,BOSNIA HERZEGOVINA,SERBIA & MONTENEGRO	
19345,21.03.1887,WALEŠ,SCOTLAND	
19360,02.04.1892,SCOTLAŃD,ENGLAND	
19419,16.03.1912,IRELAND,SCΠTLAND	
19428,13.03.1920,SCΠTLAND,IRELAND	
19436,03.03.1923,NORTHERN IRELAND,SCOTLAŃD	
19459,04.06.1929,HOLLAND,SCΠTLAND	
19470,19.09.1931,SCΠTLAND,NORTHERN IRELAND	
19509,10.04.1948,SCOTLAŃD,ENGLAND	
19511,17.05.1948,SWITZERLAND,SCΠTLAND	
19524,01.11.1950,SCΠTLAND,NORTHERN IRELAND	
19600,29.11.1961,ĆZECHOSLOVAKIА,SCOTLAND	
19641,11.12.1968,CYPRUS,SCΠTLAND	
19647,21.09.1969,REPUBLIC OF IRELAND,SCΠTLAND	
19661,13.10.1971,SCΠTLAND,PORTUGAL	
19672,15.11.1972,SCΠTLAND,DENMARK	
19677,22.06.1973,SWiTZERLAND,SCOTLAND	
19688,14.06.1974,ZAIRE,ŚCOTLAND	
19694,16.04.1975,SWEDEŃ,SCOTLAND	
19723,20.05.1978,SCOTLAND,ANGLIA	
19754,14.10.1981,NORTHERN IRELAND,SCΠTLAND	
19755,18.11.1981,PORTUGAL,SCΠTLAND	
19796,04.06.1986,DENTMARK,SCOTLAND	
19826,28.03.1990,SCΠTLAND,ARGENTINA	
19830,28.05.1990,MALTA,SCOTLAŃD	
19831,11.06.1990,COSTA RICA,SCΠTLAND	
19832,16.06.1990,SCΠTLAND,SWEDEN	
19835,17.10.1990,SCΠTLAND,SWITZERLAND	
19850,18.06.1992,SCOTLAND,C.I.S.	
19851,09.09.1992,SWITZERLAŃD,SCOTLAND	
19859,08.09.1993,SCΠTLAND,SWITZERLAND	
19961,13.10.2004,MOLDOVA,SCOTLAŃD	
19983,10.03.1993,SAN MARINO,ТtтRКEY	
19987,22.09.1993,SAN NIARINO,HOLLAND	
19988,17.11.1993,SAN NIARINO,ENGLAND	
19989,12.10.1994,RUSSIA,SAN NIARINO	
20035,04.09.2004,SAN MARINO,SERB
20043,04.05.1913,RUSSIλ,SWEDEN	
20060,06.10.1993,SAUDi ARABIA,RUSSIA	
20066,29.05.1994,RUSSIA,SLOVAКIA	
20079,07.06.1995,SAN NIARINO,RUSSIA	
20088,24.04.1996,BELGIUNI,RUSSIA	
20093,16.06.1996,RUSSIA,GERIIANY	
20099,07.02.1997,RUSSIA,YUGOSLAVIλ	
20107,11.10.1997,RUSSIλ,BULGARIA	
20123,19.05.1999,RUSSIA,ВЕLARUS	
20124,05.06.1999,FRANCE,RlЗSS
20153,05.06.2002,RUSSIA,TUNIŚIA	
20157,07.09.2002,RUSSIλ,REPUBLIC OF IRELAND	
20160,13.02.2003,RUSSIA,RONIANIA	
20163,07.06.2003,SWITZERLAND,RUUSSIA	
20164,20.08.2003,RUSSiA,ISRAEL	
20173,12.06.2004,SPAiN,RUSSIA	
20219,03.07.1932,YUGOSLAVIA,RON/ÂNIA	
20221,16.10.1932,AUSTRiА Amateur,ROMANIA	
20286,06.06.1948,HUNGARY,ROλIÂNiA 
20336,14.05.1961,TURKEY,RONANIA	
20426,20.09.1972,FINLAND,RONÂNIA	
20427,29.10.1972,RONÂNIA,ALBANIA	
20441,04.12.1974,ISRАEL,ROMÂNiA	
20450,12.10.1975,RONIANIA,TURKEY	
20464,27.04.1977,ROMÂNIA,EAST GERNIANY	
20465,08.05.1977,YUGOSLAVIA,ROМANIA	
20658,26.04.1995,AZERBAIJAN,ROЛIÂNIA	
20760,08.09.2004,,
20884,15.10.1969,REPUBLIC OF IRELAND,DENЛ:IARK	
20894,10.10.1971,AUSTRiА,REPUBLIC OF IRELAND	
21131,06.10.2001,REPUBLIC OF IRELAND,CUPRUS	
21284,17.05.1962,PORTUGAL,BELGIUNI	
21415,10.12.1959,ISRAEL,РАКІЅТАN	
21421,17.12.1959,РАЮЅТАN,ISRAEL	
21483,17.03.1965,ISRAEL,SWITZERLAŇD	
21518,17.03.1968,ISRAEL,CEYLON	
21520,22.03.1968,ISRAEL,CEYLON	
21524,14.05.1968,BURMA,ISRAEL	
21526,17.05.1968,ISRAEL,TAIVAN	
21587,21.11.1971,АІЈЅТRАLІА,ISRAEL	
21592,22.03.1972,ISRAEL,CEYLON	
21598,01.04.1972,ISRAEL,ТНAILAND	
21603,19.05.1973,ISRAEL,МАLАУЅIА	
21605,21.05.1973,ISR.AEL,THAILAND	
21610,28.05.1973,ЅОUТН KOREA,ISRAEL	
21614,13.11.1973,ISRAEL,UNITED ЅТАТЕЅ	
21622,05.09.1974,ISRAEL,PHIILLIPINES	
21626,10.09.1974,ISRAEL,BURMA	
21833,12.02.1992,ISRAEL,C.I.S.	
21950,11.10.2000,ISRAEL,BUSNIA-HERZEGUVINA	
22281,03.08.1936,iTALY,UNITED ЅТАТЕЅ	
22287,15.08.1936,ITALY,АUЅТRІА	
22289,25.10.1936,ITALY,ЅWІТZЕRLАND	
22292,13.12.1936,ITALY,СZЕСНОЅLОУАКIА	
22294,25.04.1937,iTALY,HUNGARY	
22296,23.05.1937,СZЕСНОЅLОУАКІА,ITALY	
22300,31.10.1937,ЅWІТZЕRLАND,ITALY	
22312,16.06.1938,ITALY,ßRAZΣL	
22381,25.06.1950,30000,SWEDEN
22455,15.01.1958,NORTHERN,IRELAND-ITALY	
22501,12.05.1963,ITALY,BRAZÌLiA	
22503,09.06.1963,AUSTRIA,I
22549,19.07.1966,NORTH KOREEA,ITALY	
22592,03.06.1970,15000,ITALY
22600,17.06.1970,WEST GERMANY,I
22687,31.05.1976,BRAZÍLIA,ITALY	
22732,24.06.1978,BRAZÍLiA,ITALY	
22779,25.02.1981,ITALY,EURÓPA XI	
22785,23.09.1981,ITALY,i"JLGARIA	
22806,05.07.1982,ITALY,BRAZíL
22808,08.07.1982,IТALY,POLAND	
22818,12.02.1983,CÝPRUS,ITALY	
22879,15.11.1986,ITALY,SWIГZERLAND	
22923,22.12.1988,ITALY,SCOТLAND	
22937,14.10.1989,ITALY,BRAZİLIA	
22939,11.11.1989,ITALY,ALGÉRIA	
23018,13.10.1993,ITALY,SCOTLAŃD	
23044,03.07.1992,KAZAKHSTAN,LYBIA	
23046,17.07.1994,BRAZÍLIA,ITALY	
23100,06.09.1997,SOІЈTH KOREA,KAZAKHSTAN	
23102,12.09.1997,UNITED ARAB EМIRATES,KAZAKHSTAN	
23108,04.10.1997,KAZAKHŚTAN,JAPAN	
23113,18.10.1997,KAZλКНSTAN,UNITED ARAB EМ
23134,08.04.2000,KAZAKHSTAN,PAКISTАN	
23136,24.05.2000,IRAN,KAZAKHŚTAN	
23140,07.10.2000,SAUDi ARABIA,KAZAKI-ISTAN	
23148,08.06.1997,ITALY,BRAZÍLIA	
23166,28.01.1998,ITALY,SLOVAКIA	
23180,06.06.2003,POLAND,KAZАКНSТАN	
23182,23.06.1998,ITALY,АUЅТќІА	
23193,10.10.1998,ITALY,ЅWІТZЕRLАND	
23198,16.12.1998,ITALY,FIFA АLL-ЅТАRЅ	
23278,21.08.2002,ITALY,SLΠVENIA	
23306,28.04.2004,ITALY,SPAIŃ	
23317,01.07.1912,AUsTRIA,NORWAY	
23330,03.09.1916,NORWAY,UNITED ЅТАТЕЅ	
23379,26.06.1927,NORWAY,SWEDEŇ	
23433,05.09.1937,FINLAND,NOR"s%AY	
23438,31.05.1938,NORWAY,ЕЅТONІА	
23501,24.06.1953,NORWAY,SAAR	
23508,08.11.1953,SAAR,NORWAY	
23512,30.05.1954,AUSTRI A,NORWAY	
23551,20.05.1959,NORWAY,АUЅТRІА	
23552,17.06.1959,NORWAY,LIJXENIBOURG	
23558,23.09.1959,АUЅТRІА,NORWAY	
23563,22.06.1960,NORWAY,АUЅТRіА	
23597,07.11.1963,SCOTLAND,NORiVAY	
23623,26.09.1965,ŇORWAY,DENMARK	
23783,28.08.1975,NORWAY,ЅОУІЕІ UNION Olympic	
23785,24.09.1975,ЅОVІЕТ UNION Olympic,NORWAY	
23799,08.09.1976,NORWAY,sWITZERLAND	
23825,20.09.1978,BELGIIJNI,NORWAY	
23873,17.06.1981,NORWAY,ŚWITZЕRLANI)	
23889,15.06.1982,NORWAY,DENNIARK	
23894,13.10.1982,NORWAY,YUGOSLAYIA	
23912,07.09.1983,NORWAY,ВULGАR
23938,29.08.1984,NORWAY,POLANЛ	
23982,20.08.1986,NORWAY,ROМÂNIA	
24034,02.11.1988,ĆYPRUS,NORWAY	
24046,14.06.1989,NORWAY,YuGOSLAVIA	
24057,04.02.1990,ŃORWAY,SOUTH KOREA	
24069,31.10.1990,NORWAY,CANIEROON	
24072,17.04.1991,АUЅТRІА,NORWAY	
24074,23.05.1991,NORWAY,RОМNІА	
24078,25.09.1991,NORWAY,СZЕСНОЅLОVАКІА	
24080,13.11.1991,iTALY,NORWAY	
24082,04.02.1992,ВЕRМUDA,NORWAY	
24085,03.06.1992,NORWAY,ЅСOТLАND	
24091,02.12.1992,CHINA P.R.,NORJAY	
24103,19.01.1994,NORWAY,СОЅТА RICA	
24116,06.02.1995,NORWAY,LSFONIA	
24128,29.11.1995,TRINIDAD/TOBAG O,NORWAY	
24134,09.10.1996,NORWAY,НіNGАRУ	(
24135,10.11.1996,ЅWІТZЕRLАND,NORWAY	
24136,18.01.1997,ЅОUТН KOREA,NORWAY	
24138,25.01.1997,АUЅТRАLІА,NORWAY	
24139,29.03.1997,UNITED ARAB ЕNІІRАТЕЅ,NORWAY	
24142,08.06.1997,HUNGAR,NORWAY	
24146,10.09.1997,NORWAY,SWIТZERIAND	
24168,05.06.1999,ALBANIA,NORMRY	
24177,23.02.2000,TURIN,NORWAY	
24180,27.05.2000,NORWAY,SLOWAKEI	
24183,18.06.2000,NORWAY,УUGОЅLАVІА	
24185,16.08.2000,FINLAND,NOR%AY	
24194,02.06.2001,UKRAINЕ,NОRWАY	
24199,06.10.2001,ARМENІА,NORWAY	
24201,27.03.2002,ТUNІЅІА,NORWAY	
24224,22.01.2004,NORWAY,SWEГDEN	
24229,28.04.2004,NORWAY,RUSSLAND	
24230,27.05.2004,NORWAY,WA.EŠ	
24232,,,
24249,11.10.1995,LIEĆHTENSTEIN,NORTHERN IRELAND	
24250,24.04.1996,MACEDOŃIA,LIECHTENSTEIN	
24258,20.08.1997,LIECHTENSTEIN,ICELANЛ	
24261,02.06.1998,AUSTRIA,LIECHTENŚTEIN	
24267,05.06.1999,AZERBAIJAN,LIECΣΡITENSTEIN	
24272,09.10.1999,LIECHTENSTEIN,ROМÂNIA	
24283,24.03.2001,SPAIN,LIECITENSTEIN	
24292,07.10.2001,BOSNIA-HERZEGOVINA,LIEĆHТENSTEIN	
24302,08.09.2002,LIECITENSTEIN,MACEDONIA	
24309,07.06.1995,IOLDOVA,ALBANIA	
24313,08.10.1995,GERMANY,NIOLDOVA	
24317,09.04.1996,NIOLDOVA,UKRAINE	
24321,14.08.1996,TtJRKEY,MOLDOVA	
24323,01.09.1996,MOLDOVA,ENGI,AŇD	
24325,05.10.1996,NIOLDOVA,ITALY	
24327,30.10.1996,MOLDOVA,INDONEZIA	
24330,10.11.1996,POLAND,MOLi)OTA	
24331,08.09.2004,SLOVAKIA,LIECHTEŃSTEIN	
24340,07.10.1997,IOLDOVA,POLAND	
24343,16.08.1998,IOLDOVA,LITI[UANIA	
24344,20.08.1998,NIOLDOVA,ESTONIA	
24359,26.04.2000,SAN MARINO,NIOLDOVA	
24373,05.09.2001,SLOVAKIA,HOLDONA	
24374,06.10.2001,NIOLDOVA,TURKEY	
24375,09.02.2002,LIТНUANIA,MOLDOVA	
24384,05.03.2003,ISRАEL,NIOLDOVA	
24386,02.04.2003,MOLDOVA,IIOLLAND	
24390,10.09.2003,МOLDOVA,BELARUS	
24421,09.06.1931,ЕЅТОNIА,LITHUANIA	
24423,26.08.1931,LITHUANIA,ROlVL&NIA	
24424,30.08.1931,ЕЅТОNІА,LITIIUANIA	
24428,06.08.1932,LITHUANIA,ЕЅТОNіА	
24457,03.09.1937,	LITIIUANIA,LATVIA	
24477,26.09.1948,LATViA,LITHUANIA	
24479,23.10.1949,LITHUANIA,ЕЅТОNIА	
24481,23.07.1956,LITHUANIA,СHINА P.R.		
24482,03.08.1956,LITHUANIA,ЕЅТОNIА	
24483,05.08.1956,RUSSIA (MOsCOW XI),LITHUANiA	
24487,20.07.1979,LITHUANIA,КYRGYZЅТАN	
24513,14.04.1993,L?TIIUАNIλ,ALBANIA	
24514,18.05.1993,L.ITH`<ANLA,UKRAINE	
24515,25.05.1993,LiTHUANIA,NORTHERN IRELAND	
24550,29.03.1995,LiTHUANIA,CROATIA	
24554,17.05.1995,LiTHUANIA,GREECE	
24556,20.05.1995,ЕЅТОNІА,LІТШЈАNІА	
24565,16.08.1995,ЕЅТОNІА,LITHUAN
24572,15.11.1995,iTALY,LiTHUANIA	
24602,02.04.1997,LITHUANIA,RON
24693,28.02.2001,RONL&NIA,LITHUANIA	
25006,09.11.1996,LIECHTENSTEIŃ,MACEDONIA	
25029,18.04.1998,NACEDONIA,ŚOUTH KOREA	
25037,18.05.1998,CANADA,NIACЕDONIA.	
25039,03.06.1998,MACEDONIA,BOSNIA-
25049,18.11.1998,MАLТА,MACEDONIA	
25051,10.02.1999,ALBANIA,MАСЕDОNІA	
25053,05.06.1999,NIACEDONIA,CROATIA	
25058,05.09.1999,YUGOSLAVIA,MACEDONiA	
25062,09.10.1999,МАСЕDONIА,RЕРUВLСОFІRЕLАND	
25067,29.03.2000,BOsNIA-HERZEGOVINA,MACEDONIA	
25069,26.04.2000,MACEDONIA,ALBANiA	
25071,07.06.2000,ЅОUТН KOREA,NI.ACEDONIA	
25106,05.09.2001,AZERBAIJAN,MACEDONIλ	
25109,07.10.2001,MACEDONIA,SLOVAKLA	
25123,27.03.2002,BOSNIA-HERZEGOVIŃA,MACEDONIA	
25131,08.09.2002,LIЕCHTENSTEIN,MACEDONIA	
25138,20.11.2002,MACEDONIA,ISΣΡčAEL	
25140,09.02.2003,CRCIATIA,MACEDONIA	
25145,29.03.2003,MAĆEDONIA,SLOVAKIA	
25159,10.09.2003,SLOVAKIA,MAĆEDONIA	
25169,18.02.2004,MACEDONIA,BOŠNIA-HERZEGOVINA	
25465,14.07.1916,URUGUAY,CHiLE	
25485,17.10.1926,CHiLE,URUGUAY	
25506,05.02.1939,CHiLE,ECUADOR	
25518,14.01.1945,CHiLE,ECUADOR	
25530,09.12.1947,CHILE,PERIL	
25541,30.04.1949,PERi.,CHILE	
25543,26.02.1950,BOLIVIA,ĆHiLE	
25562,12.07.1953,CHiLE,SPAIN	
25584,08.03.1956,COSTA RiCA,CHILE	
25588,26.08.1956,CHILE,ĆZEĆHOSLOVAКIA	
25590,16.03.1957,PERU,CHiLE	
25597,22.09.1957,CHiLE,BOLIVIA	
25601,07.03.1959,ARGENTINA,CHiLE	
25604,21.03.1959,CHiLE,PERU	
25645,16.05.1965,URUGUAY,ĆHiLE	
25656,11.05.1966,MEXICO,CHiLE	
25675,13.12.1967,CHiLE,HUNGARY	
25705,03.11.1971,ĆHiLE,URUGUAY	
25717,03.05.1973,CHILE,PERT`	
25726,12.05.1974,CHILE,REPUBLIC OF iRELAND	
25741,26.01.1977,CHiLE,PARAGUAY	
25745,06.03.1977,CHILE,PERT	
25809,24.03.1985,CHiLE,URUGUAY	
25823,21.06.1987,PERU,CHiLE	
25850,30.05.1989,S(ОTLAND,CHILE	
25906,14.07.1995,BOLIVIA,CHiLE	
25934,07.11.1997,CHiLE,GUATEMALA	
25943,24.05.1998,CHiLE,URUGUAY	
25955,23.06.1999,ĆHiLE,ECUADOR	
25965,09.02.2000,CHILE,AUSTRλLIA	
25998,08.06.2003,COSTA RiCA,CHILE	
26000,20.08.2003,ĆHINA P.R.,CHILE	
26008,01.06.2004,,
26011,,PARAGUAY,CHILE	
26012,14.07.2004,COSТA RICA,CIIILE	
26019,,PARAGUAY,CHILE	
26022,17.08.2005,PERU,CHiLE	
26026,25.04.2006,,
26027,27.04.2006,,
26029,30.05.2006,IVORY ĆOAST,CHILE	
26084,12.10.1977,CANADA,ŚURINAM	
26099,12.11.1981,HONDURAŚ,CANADA	
26107,14.12.1983,HONDURAŚ,CANADA	
26114,30.10.1984,CYPRUŚ,CANADA	
26130,25.08.1985,HONDURAŚ,CANADA	
26185,09.03.1993,CANADA,SOTH KOREA	
26192,02.05.1993,EL SALVADOR,ĆANADA	
26242,08.10.1999,CANADA,	SALVADOR	
26289,08.09.2004,COSTARICA,CANADA	
26302,01.03.2006,AUSTRiA,CANADA	
26325,07.02.1945,ARGENTINA,ĆOLOMBIA	
26328,09.12.1946,COLOMBIA,ĆURACAO	
26379,07.08.1965,ĆOLOMBiA,CHILE	
26380,30.11.1966,ĆHiLE,COLOMBIA	
26381,11.12.1966,ĆOLOMBiA,CHILE	
26394,21.08.1969,BRAZIL,ĆOLONiBIA	
26398,03.06.1972,VENEZUELA,(OLOMBIA	
26408,01.07.1973,PERL,COLOMBIA	
26411,27.07.1975,ECUADOR,COLONIBIA	
26419,15.10.1976,ĆOLOMBiA,URUGUAY	
26422,30.01.1977,COLOMBIA,YUGOSLAViA	
26471,02.06.1985,ĆOLOMBiA,ARGENTINA	
26491,05.02.1989,ĆOLOMBIA,CHILE	
26497,07.07.1989,BRAZI L,COLOMBIA	
26501,27.08.1989,PARAGUAY,(OLOMBIA	
26517,23.06.1990,CAM EROON,COLOMBIA	
26532,31.03.1993,COLOAIBIA,COSTA RICA	
26560,03.06.1994,COLOMBiA,NORTHERN IRELAND	
26565,31.01.1995,SОUТH KOREA,COLOMBIA	
26588,02.06.1996,PERÚ,COLOMBIA	
26612,08.10.1997,NORWAY,COLON
26625,15.04.1999,VENEZUELA,ĆOLOMBiA	i-
26632,07.07.1999,COLOMBIA,E(IVADOR	
26641,23.02.2000,COLOMВIA,PERU	
26664,26.07.2001,,
26665,29.07.2001,COLOMBIA,MEYIC()	
26666,04.08.2001,COLOıBIA,LIBERIA	
26672,07.05.2002,VENEZUELA,ĆOLOMBIA	
26676,12.02.2003,M EXICΠ,COLOMBIA	
26677,29.03.2003,SOUTFI KOREA,COLOMBIA	
26684,,TURKEY,COLOMBIA	
26686,,COLOMBIA,GUATEMALA	
26687,,BRAZIL,COLOMBIA	
26691,15.11.2003,,
26697,,,
26700,09.07.2004,,
26705,05.09.2004,(HILF,COLOMBIA	
26706,09.10.2004,(OLOMBIA,PARAGUAY	
26707,13.10.2004,BRAZIL,(OLOMBIA	
26709,15.01.2005,COLOMBIA,SOIiIH KOREA	
26710,17.01.2005,,
26711,23.02.2005,MEDICO,COLOMBIA	
26712,09.03.2005,UNITED sTAТES,COLOMBIA	
26713,,VENEZUELA,COLOMBIA	
26715,,,
26716,,(OLONiBiA,PERU	
26719,10.07.2005,HONDURAS,(OlAMBIA	
26720,12.07.2005,COLONIBIA,TRINIDAD & TOBAGO	
26723,,,
26725,,VENEZUELA,ĆOLOMBIA	
26726,24.05.2006,,
26755,29.10.1911,URUGIJAY,ARGENTINA	
26787,06.10.1917,ARGENTINA,CHiLE	
26851,25.10.1924,ĆHiLE,ARGENTINA	
26872,02.06.1928,ARGENTINA,BELGH JM	
26944,04.03.1941,CHiLE,ARGENTINA	
26988,07.12.1952,SPAiN,ARGENTINA	
26998,27.03.1955,ARGENTINA,UURL GUAY.	
27005,28.02.1956,ARGENTINA,PERD	
27011,01.07.1956,URUGUAY,ARGEN"lINA	
27025,23.05.1957,URUG(IAY,ARGENTINA	
27026,05.06.1957,ARGENTINA,LIRLIGLJAY	
27052,10.03.1960,ARGENTINA,MЕХICO	
27064,17.12.1960,ARGENTINA,ECUAΠOR	
27080,21.11.1962,ARGENTINA,CHiLE	
27113,18.01.1967,ARGENTINA,PARAGUAI	
27132,22.12.1968,ARGENTINA,YUGOSLAVIА	
27155,04.08.1971,ARGENTINA,CHILL	
27159,25.06.1972,ARGENTINA,ИΡRANCL	
27170,17.05.1973,ARGENTINA,tRt(C[~A
27171,23.05.1973,t RtiGt~AY,λRGENΓINλ	
27173,18.07.1973,,
27174,27.07.1973,ARGENTINA,PERT	
27255,15.10.1980,ARGENTINA,CZCHOSLOVAКIA	
27298,26.05.1985,VENEZIΓELA,ARGENΓINA	
27321,11.07.1987,ARGENTINA,COLOMВIА	
27322,16.12.1987,ARGENTINA,WEST GERN
27325,06.07.1988,ARGENTINA,NAI¡Di ARABIA	
27338,14.07.1989,,
27339,,ARGENTINA,PARAGIA
27340,21.12.1989,,
27341,28.03.1990,S(OTLAN),ARGENTINA	
27342,,Al(STRIA,ARGENTINA	
27343,08.05.1990,,
"""utrut,(AMEROON,Dr.,(artos Salvador Bilardo (75)
27346,13.06.1990,,
27347,18.06.1990,ARGENTINA,RONl%NIA	
27349,30.06.1990,ARGENTINA,ll:GOSL,A
27350,03.07.1990,,
27351,08.07.1990,CERMANI,,λRCENIINA	
27352,20.02.1991,I	ARCENTINA,I
27353,13.03.1991,,
27354,27.03.1991,,
27355,19.05.1991,INITH) SlATES,ARCENTIN.
27356,23.05.1991,,
27358,27.06.1991,BRAZIl.,ARGENTINA	
27360,10.07.1991,,
27362,14.07.1991,ARGENTINA,PERL	
27364,19.07.1991,,
27366,21.07.1991,ARGENTINA,(OLOMBIA	
27368,03.06.1992,,
27369,18.06.1992,ARGENTINA,A
27372,,SAUDI ARABIA,ARGENTINA	
27374,18.02.1993,,
27377,20.06.1993,ARGENTINA,MEYi(
27387,05.09.1993,ARGENTINA,COL
27389,17.11.1993,ARGENTINA,AЕSTRALIA	
27392,20.04.1993,ARCENTINA,ti
27393,25.05.1993,,
27394,31.05.1993,ISRAEL,,AR(;і:NгiNA	
27395,04.06.1994,,
27396,21.06.1904,ARGENTiNA,GREE(E	
27397,,ARCENTINA,NIGИ:RIA	
27398,,B(!LGARIA,AR(, NTINA	
27399,03.07.1994,,
27400,16.11.1994,,
27401,21.12.1994,ARGENTINA,RO
27402,27.12.1994,,
27403,08.01.1995,ARGENIIN:I,J:IIAN	
27404,10.01.1995,,
"""ah 1.ıniratιs,,,ARG
27406,,AR(;ENTINA,В
27407,,,
27408,,,
27409,31.05.1995,,
27410,22.06.1995,,
27411,30.06.1995,ARGT ŃIINA,AUSlRA
27412,08.07.1995,,
27413,11.07.1995,,
27414,14.07.1995,l!NIТED STATES,ARGENTINA	
27415,17.07.1995,,
27416,20.09.1995,,
27417,11.10.1995,ARGENTINA,(OL
27452,21.06.1998,ARGENTINA,JAMAiĆA	
27468,13.10.1999,ARGENTINA,ĆOLOMBiA	
27508,09.09.2003,VENEZUELA,AR(;ENTINn	
27520,17.07.2004,,
27521,20.07.2004,ARGENTINA,(OL
27541,09.10.2005,ARGENTINA,PERT	
27547,10.06.2006,,
27957,19.12.1946,CURACAO,VENEZUELA	
27959,26.12.1946,VENEZUELA,PORTO RICO	
27963,21.03.1955,ĆURACAO,VENEZUELA	
27980,13.11.1971,VENEZUELA,TRINIDAD&TOBAGO	
28013,24.01.1984,MEλICO,VENEZUELA	
28033,06.08.1989,VENEZUELA,ĆHiLE	
28053,29.08.1993,URUGIIAY,VENEZUELA	
28068,02.06.1996,VENEZUELA,ĆHiLE	
28080,19.02.1997,COSTA RiCA,VENEZUELA	
28115,25.07.2000,VENEZUELA,C
28137,21.08.2002,VENEZUELA,BOLIVA	
28147,20.08.2003,VENEZUELA,HAITi	
28150,15.11.2003,ĆOLOMBIA,VENEZUELA	
28152,18.02.2004,VENEZUELA,AUŚTRALIA	
28155,28.04.2004,JAMAIĆA,VENEZUELA	
28270,16.03.1957,PERU,CHiLE	
28298,28.04.1965,PERIL,CHILE	
