26548,05.09.1993,58,63,146664,39946,26548,Faustino Hernán Asprilla,75,0,0
26548,05.09.1993,58,63,146664,39947,26548,Jose Adolfo Valencia,85,0,0
26549,28.01.1994,67,63,899338,39948,26549,John Jairo Tréllez,8,0,0
26549,28.01.1994,67,63,899338,39949,26549,lván Rene Valenciano,64,0,0
26550,06.02.1994,181,63,899353,39950,26550,Iván René Valeгiciano,2 ,0,0
26553,20.02.1994,63,59,545572,39952,26553,Miguel Asprilla,29,0,0
26553,20.02.1994,63,59,545572,39953,26553,Wilson Enrique Pérez,77 p,0,0
26554,26.02.1994,63,184,899379,39954,26554,Alexander Escobar,73,0,0
26554,26.02.1994,63,184,899379,39955,26554,Victor Hugo Aństizábal,85,0,0
26557,17.04.1994,63,100,899419,39956,26557,Anthony William De Avila,3,0,0
26558,03.05.1994,65,63,899446,39957,26558,John Harold Lozano,57,0,0
26559,05.05.1994,63,129,899451,39958,26559,Anthony William De Avila,53,0,0
26559,05.05.1994,63,129,899451,39959,26559,Ivan René Valenciano,65,0,0
26559,05.05.1994,63,129,899451,39960,26559,John Harold Lozano,85,0,0
26560,03.06.1994,63,35,899486,39961,26560,Wilson Enrique Pérez,29,0,0
26560,03.06.1994,63,35,899486,39962,26560,José Adolfo Valenciп,45,0,0
26561,05.06.1994,63,19,899490,39963,26561,Hennán Gaviria,49,0,0
26561,05.06.1994,63,19,899490,39964,26561,Freddy Eusebio Rincón,68,0,0
26564,26.06.1994,63,45,72406,39967,26564,Hernán Gaviria,44,0,0
26564,26.06.1994,63,45,72406,39968,26564,John Harold Lozano,90,0,0
26567,11.02.1995,194,63,458259,39969,26567,Hamilton Ricard,66,0,0
26568,22.03.1995,63,66,899695,39970,26568,Wilmer Cabrera,20,0,0
26568,22.03.1995,63,66,899695,39971,26568,Jorge Hernán Bermúdez,86,0,0
26569,17.06.1995,63,100,899756,39972,26569,John Jairo Gómez,79,0,0
26572,07.07.1995,65,63,139334,39973,26572,Faustino Hernán Asprilla,68,0,0
26573,10.07.1995,63,62,139336,39974,26573,Freddy Eusebio Rincón,44,0,0
26575,16.07.1995,64,63,139346,39975,26575,Freddy Eusebio Rincón,53,0,0
26577,22.07.1995,63,151,139352,39976,26577,Luis Quııïónez,30,0,0
26577,22.07.1995,63,151,139352,39977,26577,Carlos Alberto Valdeirama,38,0,0
26577,22.07.1995,63,151,139352,39978,26577,Faustino Hernán Asprilla,50,0,0
26577,22.07.1995,63,151,139352,39979,26577,Freddy Eusebio Riτicón,76,0,0
26580,26.10.1995,155,63,899821,39980,26580,Alexis Antonio Mendoza,38,0,0
26582,20.12.1995,60,63,899895,39983,26582,Oscar Pareja,32,0,0
26583,06.03.1996,63,133,899955,39984,26583,Iván René Valenciano,34,0,0
26583,06.03.1996,63,133,899955,39985,26583,Iván René Valenciano,81,0,0
26584,21.03.1996,63,149,899964,39986,26584,Luis Quifióııez,19,0,0
26584,21.03.1996,63,149,899964,39987,26584,Luis Quifióııez,63,0,0
26584,21.03.1996,63,149,899964,39988,26584,José Adolfo Valencia,40,0,0
26585,28.03.1996,63,59,545569,39989,26585,José Adolfo Valencia,11,0,0
26585,28.03.1996,63,59,545569,39990,26585,José Adolfo Valencia,40 p,0,0
26585,28.03.1996,63,59,545569,39991,26585,Alexis Antonio Mendoza,32,0,0
26585,28.03.1996,63,59,545569,39992,26585,Faustino Hernán Asprilla,36,0,0
26586,24.04.1996,63,64,143677,39993,26586,Faustino Hernáii Asprilla,53,0,0
26587,29.05.1996,63,43,900054,39994,26587,Faustino Hernán Asprilla,82,0,0
26588,02.06.1996,65,63,143685,39995,26588,Victor Hugo Aristiiábal,60,0,0
26589,07.07.1996,63,66,143695,39996,26589,Faustino Herııán Asprilla,10,0,0
26589,07.07.1996,63,66,143695,39997,26589,Carlos Alberto Voiderraına,23,0,0
26589,07.07.1996,63,66,143695,39998,26589,Anthony William De Avila,78,0,0
26590,01.09.1996,63,61,143703,39999,26590,Faustino Hernán Asprilla,3,0,0
26590,01.09.1996,63,61,143703,40000,26590,Faustino Hernán Asprilla,31,0,0
26590,01.09.1996,63,61,143703,40001,26590,Faustino Hernán Asprilla,47,0,0
26590,01.09.1996,63,61,143703,40002,26590,Jorge Herıáıı Bennúdez,43,0,0
26591,09.10.1996,62,63,143709,40003,26591,Faustino Hernán Asprilla,72,0,0
26592,01.11.1996,133,63,900212,40004,26592,John Ramirez,41,0,0
26592,01.11.1996,133,63,900212,40005,26592,Juan Pablo Angel,66,0,0
26593,10.11.1996,59,63,143715,40006,26593,Mauricio Alberto Serna,40 p,0,0
26593,10.11.1996,59,63,143715,40007,26593,Freddy Eusebio Rincón,54,0,0
26594,23.11.1996,184,63,900234,40008,26594,Juan Villa,70,0,0
26595,15.12.1996,67,63,143729,40009,26595,Jorge Herrón Bennúdez,7,0,0
26595,15.12.1996,67,63,143729,40010,26595,Iváпı René Valenciano,50,0,0
26596,08.02.1997,63,46,900283,40011,26596,Faustino Hernán Asprilla,52,0,0
26598,02.04.1997,64,63,143678,40012,26598,Mauricio Albeito Selma,82,0,0
26600,08.06.1997,66,63,143696,40013,26600,Hamilton Ricard,47,0,0
26601,13.06.1997,139,63,139314,40014,26601,Hamilton Ricard,58,0,0
26602,16.06.1997,63,126,139316,40015,26602,Néideг Morantes,13,0,0
26602,16.06.1997,63,126,139316,40016,26602,Néideг Morantes,23,0,0
26602,16.06.1997,63,126,139316,40017,26602,Wilmer Cabrera,62 p,0,0
26602,16.06.1997,63,126,139316,40018,26602,Victor Hugo Aristizábal,78,0,0
26604,21.06.1997,59,63,139321,40019,26604,Heпnárı Gaviria,57,0,0
26605,05.07.1997,61,63,143704,40020,26605,Hamilton Ricard,52,0,0
26606,20.07.1997,63,62,143710,40021,26606,Anthony William De Avila,83,0,0
26608,20.08.1997,63,59,143716,40022,26608,Anthony William De Avila,1,0,0
26608,20.08.1997,63,59,143716,40023,26608,Callos Alberto Valderraına,30,0,0
26608,20.08.1997,63,59,143716,40024,26608,Faustino Heiiiári Asprilla,76,0,0
26609,24.08.1997,65,63,900433,40025,26609,John Mario Ramirez,28,0,0
26611,10.09.1997,63,67,143730,40028,26611,Wiliner Cabrera,68,0,0
26613,16.11.1997,58,63,143742,40029,26613,Carlos Alberto Valdenanıa,9,0,0
26615,29.03.1998,63,64,900641,40030,26615,Alex Javier Comas,11,0,0
26616,22.04.1998,61,63,900676,40031,26616,Léider Preciado,79,0,0
26616,22.04.1998,61,63,900676,40032,26616,Léider Preciado,82,0,0
26617,23.05.1998,63,43,900700,40033,26617,Carlos Alberto Valdenama,22 p,0,0
26617,23.05.1998,63,43,900700,40034,26617,Freddy Eusebio Rincon,79,0,0
26618,30.05.1998,11,63,79675,40035,26618,Carlos Alberto Valderrama (87 penalty],0,0,0
26621,22.06.1998,63,115,72491,40036,26621,Léider Preciado,83,0,0
26623,09.02.1999,63,11,79681,40037,26623,Faustino Hernán Asprilla,26,0,0
26623,09.02.1999,63,11,79681,40038,26623,Faustino Hernán Asprilla,67 p,0,0
26623,09.02.1999,63,11,79681,40039,26623,Iván Ramiro Córdoba,79,0,0
26625,15.04.1999,67,63,149439,40040,26625,Néider Morantes,37,0,0
26626,22.04.1999,64,63,149440,40041,26626,Edwin Arturo Congo,24,0,0
26626,22.04.1999,64,63,149440,40042,26626,Néider Morantes,30 p,0,0
26627,29.05.1999,129,63,149469,40043,26627,Hector Hugo Hurtado,24,0,0
26628,17.06.1999,63,65,149495,40044,26628,Faustino Hernán Asprilla,71 p,0,0
26628,17.06.1999,63,65,149495,40045,26628,Faustino Hernán Asprilla,85,0,0
26628,17.06.1999,63,65,149495,40046,26628,Orlando Ballesteros,90,0,0
26629,24.06.1999,64,63,149508,40047,26629,Victor Manuel Bonilla,58,0,0
26631,04.07.1999,63,58,139291,40049,26631,lváıı Ramiro Córdoba,10 p,0,0
26631,04.07.1999,63,58,139291,40050,26631,Edwiτı Arturo Congo,79,0,0
26631,04.07.1999,63,58,139291,40051,26631,JhoıınιΡer Мontaño,87,0,0
26632,07.07.1999,63,62,139292,40052,26632,Néider Morantes,37,0,0
26632,07.07.1999,63,62,139292,40053,26632,Hamilton Ricard,39,0,0
26633,11.07.1999,61,63,139296,40054,26633,Jorge Eladio Bolaiìo,8,0,0
26633,11.07.1999,61,63,139296,40055,26633,Victor Manuel Bonilla,35,0,0
26634,08.09.1999,149,63,149655,40056,26634,lvan René Valenciano,18 p,0,0
26634,08.09.1999,149,63,149655,40057,26634,lvan René Valenciano,61,0,0
26634,08.09.1999,149,63,149655,40058,26634,lvan René Valenciano,68,0,0
26635,13.10.1999,58,63,150851,40059,26635,Ivárı Ramiro Córdoba,47 p,0,0
26638,12.02.2000,63,134,200341,40061,26638,Gonzalo Martinez,15,0,0
26640,19.02.2000,151,63,200353,40062,26640,Faustıno I lernátı Asprilla,24,0,0
26640,19.02.2000,151,63,200353,40063,26640,Gerardo Alberto Bedoya,81,0,0
26641,23.02.2000,63,65,200357,40064,26641,Marciai Salazar,39 ,0,0
26641,23.02.2000,63,65,200357,40065,26641,Victor Manuel Boiiilla,53,0,0
26644,26.04.2000,59,63,73359,40066,26644,Jairo Fernando Castillo,32,0,0
26645,27.05.2000,63,134,147422,40067,26645,Jairo Fernando Castillo,30,0,0
26645,27.05.2000,63,134,147422,40068,26645,Alexander Viveros,74,0,0
26645,27.05.2000,63,134,147422,40069,26645,Héctur Hugo Hurtado,90,0,0
26646,04.06.2000,63,67,73354,40070,26646,Alexander Viveros,27,0,0
26646,04.06.2000,63,67,73354,40071,26646,Iván Ramiro Córdoba,42 p,0,0
26646,04.06.2000,63,67,73354,40072,26646,Iván René Valenciano,88,0,0
26647,29.06.2000,63,58,73351,40073,26647,Frankie Oviedo,27,0,0
26648,19.07.2000,65,63,73346,40074,26648,Juan Pablo Angel,48,0,0
26650,15.08.2000,63,66,73337,40075,26650,Jairo Fernando Castillo,72,0,0
26651,02.09.2000,61,63,73333,40076,26651,Jairo Fernando Castillo,67,0,0
26654,31.01.2001,139,63,146957,40077,26654,Gerardo Alberto Bedoya,39,0,0
26654,31.01.2001,139,63,146957,40078,26654,Juloin Vásquez,62,0,0
26654,31.01.2001,139,63,146957,40079,26654,Néstor Salazar,89,0,0
26655,03.02.2001,151,63,146961,40080,26655,Freddy Indurley Grisales,53,0,0
26656,28.02.2001,63,194,146997,40081,26656,Jorge Serna,12,0,0
26656,28.02.2001,63,194,146997,40082,26656,Néstor Salazar,66,0,0
26656,28.02.2001,63,194,146997,40083,26656,Freddy Indurley Grisales,75,0,0
26657,27.03.2001,63,59,73318,40084,26657,Juan Pablo Angel,52,0,0
26657,27.03.2001,63,59,73318,40085,26657,Juan Pablo Angel,72 p,0,0
26658,24.04.2001,67,63,73312,40086,26658,Gerardo Alberto Bedoya,83,0,0
26658,24.04.2001,67,63,73312,40087,26658,Victor Manuel Bonilla,88,0,0
26665,29.07.2001,63,139,139275,40097,26665,lván Ramiro Córdoba,65,0,0
26666,04.08.2001,63,90,147119,40098,26666,Oscar Diaz,5,0,0
26666,04.08.2001,63,90,147119,40099,26666,Elson Evelio Becerra,28,0,0
26669,07.10.2001,66,63,73376,40100,26669,Amulfo Valentieıra,67,0,0
26670,07.11.2001,63,61,73379,40101,26670,Freddy Indurley Grisales,19,0,0
26670,07.11.2001,63,61,73379,40102,26670,Juan Pablo Angel,67,0,0
26670,07.11.2001,63,61,73379,40103,26670,Jersson Amur Gonzalez,68,0,0
26671,14.11.2001,64,63,73388,40104,26671,Victor Hugo Aristizábal,24,0,0
26671,14.11.2001,64,63,73388,40105,26671,Victor Hugo Aristizábal,34 p,0,0
26671,14.11.2001,64,63,73388,40106,26671,Victor Hugo Aristizábal,62,0,0
26671,14.11.2001,64,63,73388,40107,26671,Rafael Castillo,82,0,0
26673,09.05.2002,126,63,901334,40108,26673,Rafael Castillo,39 p,0,0
26673,09.05.2002,126,63,901334,40109,26673,Rafael Castillo,42,0,0
26674,12.05.2002,139,63,901337,40110,26674,Oscar Restrepo,66,0,0
26681,20.06.2003,63,196,125989,40111,26681,Jorge López Caballero,58,0,0
26681,20.06.2003,63,196,125989,40112,26681,Mario Alberto Yepes (75). Giovanni Hernández,85,0,0
26682,22.06.2003,63,162,125992,40113,26682,Giovaııni Heiiiández,68,0,0
26685,13.07.2003,63,134,130943,40115,26685,Jair° Leonardo Patino,43,0,0
26689,07.09.2003,63,60,135364,40117,26689,Juan Pablo Angel,39,0,0
26696,02.06.2004,62,63,135412,40124,26696,Frankie Oviedo,57,0,0
26709,15.01.2005,63,184,197042,40140,26709,Jairo Fernando Castillo,38 p,0,0
26709,15.01.2005,63,184,197042,40141,26709,Edixoτı Perea,76,0,0
26711,23.02.2005,139,63,200376,40143,26711,Edixon Perea,58,0,0
26717,08.06.2005,63,62,135413,40146,26717,(ιlather Tressor Moreno (5.91- Martin Arzuaga,70,0,0
26720,12.07.2005,63,149,201172,40148,26720,Abel Aguilar,76,0,0
26720,12.07.2005,63,149,201172,40149,26720,Héctor Hugo Hsoado,79,0,0
26721,17.07.2005,63,139,201188,40150,26721,Jaime Castollon,59,0,0
26721,17.07.2005,63,139,201188,40151,26721,Abel Aguilar,75,0,0
26728,30.05.2006,38,63,236647,40164,26728,Elton Antonio Murillo (20). Luis Enrique Martinez,63,0,0
26730,04.06.2006,63,95,241910,40165,26730,Hugo Rodallega,42,0,0
26730,04.06.2006,63,95,241910,40166,26730,Elkin Soto,89,0,0
26731,20.07.1902,66,58,891595,40168,26731,Leman Aiimalo,31 ,0,0
26731,20.07.1902,66,58,891595,40170,26731,Carlos Carve Uriost:,66 ,0,0
26745,05.06.1910,58,61,146478,40198,26745, Juan Enrique Hayes ,0,0,0
26745,05.06.1910,58,61,146478,40199,26745, Juan Enrique Hayes ,0,0,0
26752,17.09.1911,66,58,493074,40214,26752, Eliseo Brown ,0,0,0
26752,17.09.1911,66,58,493074,40215,26752, Eliseo Brown ,0,0,0
26761,15.06.1913,58,66,466568,40226,26761, the match iras stopped due Во nightfall,0,0,0
26769,20.09.1914,58,60,466542,40240,26769, Aquiles Molfıno,0,0,0
26781,01.10.1916,58,66,493046,40262,26781, ıarius Hiller ,0,0,0
26781,01.10.1916,58,66,493046,40263,26781, ıarius Hiller ,0,0,0
26790,18.07.1918,66,58,861147,40279,26790, the match was stopped due to nightfall,0,0,0
26796,11.05.1919,64,58,493343,40287,26796, José Laguna ,0,0,0
26796,11.05.1919,64,58,493343,40288,26796, José Laguna ,0,0,0
26797,13.05.1919,66,58,146459,40292,26797,Manuel Varela,79 ,0,0
26805,24.08.1919,66,58,493361,40309,26805,Francisco °lazar,0,0,0
26807,19.10.1919,58,66,493357,40311,26807, Julio Libonatti ,0,0,0
26807,19.10.1919,58,66,493357,40312,26807, Julio Libonatti ,0,0,0
26840,09.12.1923,58,60,449826,40352,26840,Dino I,,0,0
26844,25.05.1924,58,66,541841,40361,26844, Osvaldo Goicoechea,0,0,0
26849,02.10.1924,58,66,543074,40368,26849, after Uruguayan teanı k/t the /field,0,0,0
26868,20.11.1927,58,66,146349,40412,26868,Adhernar Canavessi,85 ,0,0
26873,06.06.1928,58,68,456590,40440,26873, Manuel Feπeira,0,0,0
26895,09.07.1931,58,64,891791,40486,26895, Carlos Spadaro,0,0,0
26918,11.11.1937,58,66,892140,40531,26918, Henninio Masantonıo,0,0,0
26921,15.01.1939,60,58,526553,40538,26921, Henninio Masantoiıio,0,0,0
26921,15.01.1939,60,58,526553,40540,26921, Henninio Masantonııo,0,0,0
26930,05.03.1940,58,60,526557,40564,26930, Carlos Desiderio Peucelle ,0,0,0
26930,05.03.1940,58,60,526557,40565,26930, Carlos Desiderio Peucelle ,0,0,0
26930,05.03.1940,58,60,526557,40566,26930, Carlos Desiderio Peucelle ,0,0,0
26930,05.03.1940,58,60,526557,40567,26930, Carlos Desiderio Peucelle ,0,0,0
26967,18.07.1945,66,58,892353,40675,26967,Alfredo Young,16 ,0,0
26978,04.12.1947,58,59,146096,40716,26978,Maiio Emilio Heriberto Boyé,58,0,0
26978,04.12.1947,58,59,146096,40718,26978,Mario Emilio Heriberto Boyé,76,0,0
27020,20.03.1957,58,66,145998,40806,27020,Huniberto Dionisio Maschio,7,0,0
27020,20.03.1957,58,66,145998,40809,27020,losé Francisco Saiıfilippo,83,0,0
27024,09.04.1957,65,58,550297,40821,27024,Miguel Antonio Juáreı,55,0,0
27031,20.10.1957,58,61,146849,40830,27031,Norberto Menéndez,13 ,0,0
27042,18.03.1959,58,65,145978,40855,27042,Víctor Benitez,78 ,0,0
27057,26.05.1960,58,60,526583,40884,27057,Ran Oscar Beléii,89,0,0
27074,28.03.1962,58,139,893523,40917,27074,Arturo Chaines,21 ,0,0
27078,15.08.1962,58,66,893559,40921,27078,Daniel Alberto Willıııgton,54,0,0
27078,15.08.1962,58,66,893559,40922,27078,λlbertо Mariπ Gonzalez,69,0,0
27115,25.01.1967,58,67,145930,40993,27115,Luis Alfredo Ariete,18,0,0
27115,25.01.1967,58,67,145930,40996,27115,Luis Alfredo Artime,65,0,0
27115,25.01.1967,58,67,145930,40997,27115,Luis Alfredo Artime,88,0,0
27119,22.08.1967,139,58,894129,41000,27119,Enzo Enrique Genııoni,62,0,0
27129,27.11.1968,58,61,894307,41012,27129,Carlos José Veglio,10,0,0
27129,27.11.1968,58,61,894307,41014,27129,Héctπr Salvador Minitti,79,0,0
27135,28.05.1969,61,58,894366,41020,27135,Alberto Qııiııtanπ,56 ,0,0
27137,27.07.1969,59,58,146800,41023,27137,Aníbal Roberto Tarahini,43,0,0
27146,08.01.1971,58,16,526451,41036,27146,Césas Augusto Laraigııee (9),,0,0
27169,20.02.1973,24,58,895059,41066,27169,Raiiióri Arniando Heredia,36,0,0
27174,27.07.1973,58,65,550301,41069,27174,Carlos Alfredo Guertiıi,37,0,0
27174,27.07.1973,58,65,550301,41070,27174,Carlos Alfredo Guertiıi,55,0,0
27179,22.04.1974,58,40,895271,41082,27179,Maıio Alberto Keinpes,76,0,0
27185,23.06.1974,58,132,72191,41091,27185,René Orlando Houseııaıı,18,0,0
27200,25.02.1976,64,58,895594,41129,27200,Héctπr Horacio Scoпa,11,0,0
27200,25.02.1976,64,58,895594,41130,27200,Héctπr Horacio Scoпa,18,0,0
27200,25.02.1976,64,58,895594,41131,27200,Héctπr Horacio Scoпa,52,0,0
27203,24.03.1976,38,58,895604,41135,27203,René Orlando Ilouseıııan,69,0,0
27205,08.04.1976,58,66,895624,41136,27205,Mario Alberto Kempes,21,0,0
27205,08.04.1976,58,66,895624,41138,27205,Mario Albeıto Kempes,57,0,0
27205,08.04.1976,58,66,895624,41139,27205,Héctπr Horacio Scotty,89,0,0
27208,09.06.1976,66,58,895654,41143,27208,Maio Alberto Keıııpes,11,0,0
27210,28.10.1976,65,58,550302,41147,27210,Alfredo Quesada,2 ,0,0
27210,28.10.1976,65,58,550302,41149,27210,Rene Orlando Housenıaıı,78,0,0
27221,12.07.1977,58,10,864832,41164,27221,Reiié Orlando Housernaiı,30,0,0
27224,19.03.1978,58,65,550306,41169,27224,Rubétı Oscar Pagııamni,69,0,0
27225,23.03.1978,65,58,550305,41172,27225,Reiré Orlando Houseıııaıı,30,0,0
27227,05.04.1978,58,40,896003,41176,27227,Daniel Alberto Passarella,20,0,0
27227,05.04.1978,58,40,896003,41177,27227,Daniel Alberto Passarella,33,0,0
27236,21.06.1978,58,65,72242,41191,27236,Albeito César Tarantiıi,43,0,0
27253,09.10.1980,58,7,896492,41226,27253,Raııróıı Angel Diaz,80,0,0
27257,16.12.1980,58,45,449437,41231,27257,Ramon Angel Diaz,5,0,0
27263,24.03.1982,58,11,147894,41241,27263,Gabriel Huıııbeıto Calderóii,67,0,0
27264,14.04.1982,58,52,896863,41242,27264,Ramón Angel Diaz,43,0,0
27293,25.10.1984,58,139,897396,41276,27293,i.s due to mravion uf d ie lìulсJ,0,0,0
27297,14.05.1985,58,61,897541,41280,27297,Jorge Luis Burтuchagа,67,0,0
27308,04.05.1986,24,58,897763,41299,27308,Śergio Omar Almiróıı,62,0,0
27369,18.06.1992,58,194,459250,41348,27369,Gabriel Omar Batistuta,47 p,0,0
27377,20.06.1993,58,139,139368,41360,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27377,20.06.1993,58,139,139368,41361,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27377,20.06.1993,58,139,139368,41362,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27377,20.06.1993,58,139,139368,41363,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27377,20.06.1993,58,139,139368,41364,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27377,20.06.1993,58,139,139368,41365,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27377,20.06.1993,58,139,139368,41366,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27377,20.06.1993,58,139,139368,41367,27377, 5-4 penalties(opa Aiiıérica.1 Round.4,0,0,0
27434,14.06.1997,58,61,139305,41416,27434,Sergio Angel Berti,83,0,0
27444,10.03.1998,58,7,900613,41432,27444,Gabriel Iboar Ranstııta,36,0,0
27477,16.08.2000,58,64,73336,41491,27477,Pablo César Aimar,66,0,0
27482,28.02.2001,25,58,147002,41499,27482,Cristián Alberto González,36,0,0
27483,28.03.2001,58,67,73315,41502,27483,Juan Pablo Śorin,31,0,0
27489,08.11.2001,58,65,73381,41518,27489,Claudio Javier López,84,0,0
27493,17.04.2002,11,58,169740,41523,27493,Juцi Pablo Sorín,48,0,0
27496,12.06.2002,58,44,72551,41525,27496,Hernán Jorge Crespo,88,0,0
27497,20.11.2002,162,58,901504,41526,27497,Juцi Pablo Sorín,47,0,0
27503,08.06.2003,162,58,125558,41534,27503,Jarier Pedro Sпviola,30,0,0
27503,08.06.2003,162,58,125558,41537,27503,Maximiliano Rııben Rodriguez,82,0,0
27504,11.06.2003,184,58,125572,41538,27504,Javier Pedro Saviola,44,0,0
27507,06.09.2003,58,61,135370,41543,27507,Cristián Alberto Goiızáleı.,32,0,0
27507,06.09.2003,58,61,135370,41544,27507,Pablo Γésar Aiinar,36,0,0
27512,28.04.2004,95,58,167367,41552,27512,Cristiáii Alberto González,53,0,0
27523,18.08.2004,162,58,169086,41565,27523,N/aıio Alberto Saпıtatıa,40,0,0
27543,12.11.2005,12,58,228706,41594,27543,Hernán Jorge Crespo,34,0,0
27546,30.05.2006,58,70,240004,41601,27546,Juan Pablo Soríıı,37,0,0
27945,12.02.1938,143,67,892150,42315,27945,Alberto Castillo,0,0,0
27947,16.02.1938,129,67,892153,42316,27947,Francisco Marcano,0,0,0
27947,16.02.1938,129,67,892153,42317,27947, Reinaldo Febrés Cordero,0,0,0
27949,23.02.1938,67,63,892160,42318,27949,Fernando Rios (2),,0,0
27950,11.08.1938,59,67,892189,42319,27950,Hernán Mujica,0,0,0
27952,17.08.1938,65,67,892192,42320,27952,Fernando Rios,75,0,0
27953,19.08.1938,62,67,892194,42321,27953,Fernando Rios,83,0,0
27953,19.08.1938,62,67,892194,42322,27953,Fernando Rios,88,0,0
27958,23.12.1946,67,131,892427,42324,27958,Andrés Sucre,10,0,0
27958,23.12.1946,67,131,892427,42325,27958,Andrés Sucre,25,0,0
27958,23.12.1946,67,131,892427,42326,27958,Andrés Sucre,28,0,0
27959,26.12.1946,67,144,892428,42327,27959,Carlos Rodriguez,23,0,0
27959,26.12.1946,67,144,892428,42328,27959,Victor Garcia,37,0,0
27959,26.12.1946,67,144,892428,42329,27959,Rosendo Aparicio,52,0,0
27959,26.12.1946,67,144,892428,42330,27959,Victor Garcia,60,0,0
27959,26.12.1946,67,144,892428,42331,27959,Rosendo Aparicio,62,0,0
27959,26.12.1946,67,144,892428,42332,27959,Víctor Garcia,68,0,0
27967,30.05.1965,67,66,146828,42340,27967,Argenis Tortolero,40,0,0
27971,25.01.1967,58,67,145930,42344,27971,Rafael Santana,72,0,0
27972,28.01.1967,67,59,145934,42345,27972,Humberto Francisca.. -covino,59,0,0
27972,28.01.1967,67,59,145934,42346,27972,Rafael Santana,67,0,0
27972,28.01.1967,67,59,145934,42347,27972,Antonio Ravelo Rodriguez,84,0,0
27973,01.02.1967,64,67,145937,42348,27973,Luis Mendoza Benedetto,3,0,0
27973,01.02.1967,64,67,145937,42349,27973,Rafael Santana,77,0,0
27973,01.02.1967,64,67,145937,42350,27973,Antonio Ravelo Rodriguez,89,0,0
27975,02.08.1969,67,63,146814,42351,27975,Luis Mendoza Benedetto,55,0,0
27982,11.06.1972,64,67,894914,42355,27982,Asdrűbal Olivares,26,0,0
27985,21.06.1972,67,59,894937,42356,27985,Ramún Iriarte,15,0,0
27985,21.06.1972,67,59,894937,42357,27985,Richard Páez Monzón,49,0,0
27988,03.08.1975,67,58,145897,42359,27988,Ramón Iriarte,14,0,0
27991,20.01.1977,67,62,895783,42360,27991,José Ricardo Moss,28,0,0
27992,09.02.1977,67,66,146777,42361,27992,Carlos Enrique Mario,83,0,0
27993,06.03.1977,67,59,146775,42362,27993,Rafael Iriarte,87,0,0
27997,08.08.1979,67,61,145872,42363,27997,Rodolfo Carvajal,70,0,0
28001,05.07.1980,67,126,541779,42366,28001,Iker Joseba Zubizarreta,15,0,0
28006,15.03.1981,67,59,146751,42369,28006,Pedro Javier Acosta Sánchez,24,0,0
28011,18.09.1983,67,66,145861,42370,28011,Pedro Juan Febles,77,0,0
28016,26.05.1985,67,58,146723,42377,28016,René Aiitoiiio Torres Lobo,8,0,0
28016,26.05.1985,67,58,146723,42378,28016,Heberth Miirquez,59,0,0
28019,16.06.1985,65,67,146728,42379,28019,Pedro Juan Febles,29,0,0
28020,23.06.1985,67,63,146727,42380,28020,Douglas Cedeño,6,0,0
28020,23.06.1985,67,63,146727,42381,28020,Bernardo Altor,69,0,0
28023,30.06.1987,61,67,145837,42382,28023,Pedro Javier Acosta Sánchez,24 p,0,0
28024,26.03.1989,67,64,898331,42383,28024,Heberth М6г гtez,0,0,0
28026,18.05.1989,65,67,898366,42384,28026,Carlos Dor iitiguez,74,0,0
28027,25.06.1989,67,65,898399,42385,28027,Hector Enrique Rivas Brito,55,0,0
28027,25.06.1989,67,65,898399,42386,28027,Pedro Juan Febles,60,0,0
28027,25.06.1989,67,65,898399,42387,28027,Stalinı José Rivas,80,0,0
28028,01.07.1989,60,67,139406,42388,28028,Carlos Alberto Maldoiiado,63,0,0
28029,03.07.1989,63,67,139409,42389,28029,Carlos Alberto Maldonado,73,0,0
28029,03.07.1989,63,67,139409,42390,28029,Carlos Alberto Maldonado,88,0,0
28030,05.07.1989,67,65,139411,42391,28030,Carlos Alberto Maldoiiado,73,0,0
28033,06.08.1989,67,61,146714,42392,28033,Ildemaro Fernández,65,0,0
28039,12.07.1991,65,67,139387,42393,28039,José Del Solar,14 ,0,0
28042,21.05.1993,63,67,899192,42394,28042,Stalin José Rivas,43,0,0
28044,11.06.1993,65,67,899219,42395,28044,Oswaldu Palencia,74,0,0
28046,19.06.1993,66,67,139357,42397,28046,José Lois Dolgetta,15,0,0
28046,19.06.1993,66,67,139357,42398,28046,Stalin José Rivas,72,0,0
28047,22.06.1993,67,151,139359,42399,28047,José Luis Dolgetta,68,0,0
28047,22.06.1993,67,151,139359,42400,28047,José Luis Dolgetta,80,0,0
28047,22.06.1993,67,151,139359,42401,28047,Miguel Angel Echenáusi,89,0,0
28048,18.07.1993,67,59,146683,42402,28048,Oswaldo Palencia,14,0,0
28050,01.08.1993,67,60,146689,42403,28050,Juan Enrique Garcia Rivas,84,0,0
28055,12.09.1993,67,62,146693,42404,28055,Juaıı Enrique Garcia Rivas,5,0,0
28055,12.09.1993,67,62,146693,42405,28055,Luis Morales,47,0,0
